ID,Name,PubChem CID,CAS number,canonical SMILES,Taste,Class taste,Reference_(cod)/[pp],taste_word_count,taste_has_multiple,smiles_length,num_carbons,num_oxygens,num_nitrogens,num_sulfurs,num_halogens,num_rings,num_aromatic,num_double_bonds,num_triple_bonds,num_brackets,num_branches,C_O_ratio,N_C_ratio,ring_aromatic_ratio,heteroatom_ratio
1134^,Sodium cis-2-methylcyclohexylsulfamate,23663561,56120-29-7,[Na+].CC1CCCCC1NS([O-])(=O)=O,Sweet,Sweetness,Drew1998_(11); Suami1998,1,False,29,7,3,1,1,0,2,0,2,0,4,4,1.75,0.125,0.0,0.16666666666666666
1135,Sodium cyclamate,23665706,139-05-9,[Na+].[O-]S(=O)(=O)NC1CCCCC1,Sweet(17); Bitter,Sweetness,Belitz2009_[434]; Bishay2012_[36]; Dagan-Wiener2019_(86); Drew1998_(8); Faurion1993_[302]; Fry2012_[77]; Glaser1999_[29]; Hunt2012_[95]; Kemp2006_[188]; Klug2012_[16]; Ley2012_[23]; Lichtenthaler1993_(64)/[46]; Miyashita1986b_(7); Okuyama1988_(26); Shallenberger1993_[258]; Spillane2009b_(9A); Suami1998,2,True,28,6,3,1,1,0,2,0,2,0,4,4,1.5,0.14285714285714285,0.0,0.1724137931034483
1136,Sodium m-bromophenyl sulfamate,23715257,*,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)Br,Sweet,Sweetness,Drew1998_(17); Kelly2005_(51); Spillane1989b; Spillane1993a_[286],1,False,32,0,3,1,1,1,2,6,2,0,4,6,0.0,1.0,2.0,0.15151515151515152
1137,Sodium m-chlorophenyl sulfamate,23715256,*,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)Cl,Sweet,Sweetness,Drew1998_(15); Kelly2005_(50); Spillane1989b; Spillane1993a_[285],1,False,32,0,3,1,1,1,2,6,2,0,4,6,0.0,1.0,2.0,0.15151515151515152
1138,Sodium m-cyanophenyl sulfamate,23715259,*,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)C#N,Sweet,Sweetness,Kelly2005_(52); Spillane1993a_[286],1,False,33,1,3,2,1,0,2,6,2,1,4,6,0.25,1.0,2.0,0.17647058823529413
1139,Sodium m-fluorophenyl sulfamate,23715258,*,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)F,Sweet,Sweetness,Drew1998_(18); Kelly2005_(49); Spillane1989b; Spillane1993a_[286],1,False,31,0,3,1,1,1,2,6,2,0,4,6,0.0,1.0,2.0,0.15625
1140,Sodium m-methylphenyl sulfamate,23680346,*,[Na+].Cc1cccc(c1)NS([O-])(=O)=O,Sweet,Sweetness,"Drew1998_(16); Kelly2005_(53); Spillane1989b; Spillane1993a_[286]; Spillane2009b_(4A,34A,42A,65A)",1,False,31,1,3,1,1,0,2,6,2,0,4,6,0.25,0.5,2.0,0.15625
1141*,"Sodium N‐(1,1‐dioxo‐1lambda6‐thian‐4‐yl)‐N‐ethylsulfamate",*,*,[Na+].CCN(C1CCS(=O)(=O)CC1)S([O-])(=O)=O,Sweet,Sweetness,Spillane1983_(XXIII),1,False,40,7,5,1,2,0,2,0,4,0,4,10,1.1666666666666667,0.125,0.0,0.1951219512195122
1142*,"Sodium N‐(1,1‐dioxo‐1lambda6‐thian‐4‐yl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)NC1CCS(=O)(=O)CC1,Sweet,Sweetness,Spillane1983_(XI),1,False,36,5,5,1,2,0,2,0,4,0,4,8,0.8333333333333334,0.16666666666666666,0.0,0.21621621621621623
1143^,"Sodium N-(1,3,4-thiadiazol-2-yl)sulfamate",67463765,*,[Na+].[O-]S(=O)(=O)NC1=NN=CS1,Sweet,Sweetness,Spillane2009a_(161),1,False,29,2,3,3,2,0,2,0,4,0,4,4,0.5,1.0,0.0,0.26666666666666666
1144^,"Sodium N-(1,3-dithian-5-yl)sulfamate",23721061,*,[Na+].[O-]S(=O)(=O)NC1CSCSC1,Sweet,Sweetness,Spillane2000_(75); Spillane2009b_(10H),1,False,28,4,3,1,3,0,2,0,2,0,4,4,1.0,0.2,0.0,0.2413793103448276
1145^,"Sodium N-(1,3-thiazol-2-yl)sulfamate",23715255,*,[Na+].[O-]S(=O)(=O)NC1=NC=CS1,Sweet,Sweetness,Drew1998_(20); Spillane1983_(IV); Spillane2003b_(1); Spillane2009a_(4),1,False,29,3,3,2,2,0,2,0,4,0,4,4,0.75,0.5,0.0,0.23333333333333334
1146^,"Sodium N-(1,5-dimethyl-3-oxo-2-phenylpyrazolidin-4-yl)sulfamate",102006563,*,[Na+].CC1C(NS([O-])(=O)=O)C(=O)N(N1C)c1ccccc1,Sweet,Sweetness,Spillane2000_(96),1,False,45,5,4,3,1,0,4,6,3,0,4,10,1.0,0.5,1.2,0.17391304347826086
1147^,Sodium N-(1-ethoxycarbonylpiperidin-4-yl)sulfamate,23670426,*,[Na+].CCOC(=O)N1CCC(CC1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2009b_(37H),1,False,38,8,5,2,1,0,2,0,3,0,4,8,1.3333333333333333,0.2222222222222222,0.0,0.20512820512820512
1148*,"Sodium N-(2,2-dimethylpropyl)sulfamate",*,*,[Na+].CC(C)(C)CNS([O-])(=O)=O,Sweet,Sweetness,Drew1998_(6); Miyashita1986b_(6); Okuyama1988_(6); Shallenberger1993_[260],1,False,29,5,3,1,1,0,0,0,2,0,4,8,1.25,0.16666666666666666,0.0,0.16666666666666666
1149^,"Sodium N-(2,3-dihydro-1H-inden-4-yl)sulfamate",23674130,*,[Na+].[O-]S(=O)(=O)Nc1cccc2c1CCC2,Sweet,Sweetness,Spillane2006_(74),1,False,33,3,3,1,1,0,4,6,2,0,4,4,0.75,0.25,1.2,0.14705882352941177
1150^,Sodium N-(2-bicyclo[2.2.1]heptanyl)sulfamate (isomer I),23682285,*,[Na+].[O-]S(=O)(=O)NC1CC2CCC1C2,Very sweet; Sweet,Sweetness,Shallenberger1993_[258]; Spillane1989a_(9),3,True,31,7,3,1,1,0,4,0,2,0,4,4,1.75,0.125,0.0,0.15625
1151^,Sodium N-(2-bicyclo[2.2.1]heptanyl)sulfamate (isomer II),23682285,*,[Na+].[O-]S(=O)(=O)NC1CC2CCC1C2,Sweet; Very sweet(2),Sweetness,Drew1998_(13); Shallenberger1993_[258]; Spillane1989a_(14),3,True,31,7,3,1,1,0,4,0,2,0,4,4,1.75,0.125,0.0,0.15625
1152^,Sodium N-(2-bicyclo[2.2.1]heptanyl)sulfamate (isomer III),23682285,*,[Na+].[O-]S(=O)(=O)NC1CC2CCC1C2,Sweet; Faintly sweet; Non-sweet/Fairly sweet,Sweetness,Drew1998_(14); Shallenberger1993_[258]; Spillane1989a_(13),5,True,31,7,3,1,1,0,4,0,2,0,4,4,1.75,0.125,0.0,0.15625
1153^,Sodium N-(2-bromo-4-methylphenyl)sulfamate,23674140,*,[Na+].Cc1ccc(c(c1)Br)NS([O-])(=O)=O,Sweet/Bitter; Sweet,Sweetness,Spillane2006_(48); Spillane2009b_(58A),2,True,35,1,3,1,1,1,2,6,2,0,4,8,0.25,0.5,2.0,0.1388888888888889
1154*,Sodium N-(2-ethoxyphenyl)sulfamate,*,*,[Na+].CCOc1ccccc1NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(21),1,False,31,2,4,1,1,0,2,6,2,0,4,4,0.4,0.3333333333333333,2.0,0.1875
1155*,Sodium N-(2-ethyl-5-methylphenyl)sulfamate,*,*,[Na+].CCc1ccc(cc1NS([O-])(=O)=O)C,Sweet,Sweetness,Spillane2009b_(57A),1,False,33,3,3,1,1,0,2,6,2,0,4,6,0.75,0.25,2.0,0.14705882352941177
1156^,Sodium N-(2-ethylbutyl)sulfamate,87069187,*,[Na+].CCC(CC)CNS([O-])(=O)=O,Sweet,Sweetness,Spillane2009b_(25A),1,False,28,6,3,1,1,0,0,0,2,0,4,6,1.5,0.14285714285714285,0.0,0.1724137931034483
1157^,Sodium N-(2-hydroxyethyl)-N-(thian-4-yl)sulfamate,67467245,*,[Na+].OCCN(C1CCSCC1)S([O-])(=O)=O,Sweet,Sweetness,Spillane1983_(XXV),1,False,33,7,4,1,2,0,2,0,2,0,4,6,1.4,0.125,0.0,0.20588235294117646
1158^,Sodium N-(2-methylbutyl)sulfamate,87409723,*,[Na+].CCC(C)CNS([O-])(=O)=O,Sweet,Sweetness,Drew1998_(5); Miyashita1986b_(3); Okuyama1988_(3); Shallenberger1993_[260],1,False,27,5,3,1,1,0,0,0,2,0,4,6,1.25,0.16666666666666666,0.0,0.17857142857142858
1159*,Sodium N‐(2‐methylcyclopentyl)sulfamate,*,*,[Na+].CC1CCCC1NS([O-])(=O)=O,Sweet,Sweetness,Miyashita1986b_(11); Okuyama1988_(29),1,False,28,6,3,1,1,0,2,0,2,0,4,4,1.5,0.14285714285714285,0.0,0.1724137931034483
1160*,Sodium N-(2-methylpentyl)sulfamate,*,*,[Na+].CCCC(C)CNS([O-])(=O)=O,Sweet,Sweetness,Spillane2009b_(24A),1,False,28,6,3,1,1,0,0,0,2,0,4,6,1.5,0.14285714285714285,0.0,0.1724137931034483
1161^,Sodium N-(2-methylphenyl)sulfamate,67467313,*,[Na+].Cc1ccccc1NS([O-])(=O)=O,Bitter/Sweet; Non-sweet/Sweet; Sweet(2),Sweetness,"Drew1998_(22); Kelly2005_(23); Spillane2009b_(3A,41A)",3,True,29,1,3,1,1,0,2,6,2,0,4,4,0.25,0.5,2.0,0.16666666666666666
1162^,Sodium N-(2-methylpropyl)sulfamate,23722806,*,[Na+].CC(C)CNS([O-])(=O)=O,Sweet,Sweetness,Benson1976_(10b); Drew1998_(3); Miyashita1986b_(5); Okuyama1988_(5); Shallenberger1993_[260]; Spillane2009b_(30A),1,False,26,4,3,1,1,0,0,0,2,0,4,6,1.0,0.2,0.0,0.18518518518518517
1163*,Sodium N-(2-methylthian-4-yl)sulfamate,*,*,[Na+].CC1CC(CCS1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane1983_(XVI); Spillane2009b_(17H),1,False,31,6,3,1,2,0,2,0,2,0,4,6,1.5,0.14285714285714285,0.0,0.1875
1164^,Sodium N-(2-propan-2-ylphenyl)sulfamate,153278745,*,[Na+].CC(C)c1ccccc1NS([O-])(=O)=O,Bitter/Sweet; Sweet,Sweetness,Drew1998_(32); Kelly2005_(22),2,True,33,3,3,1,1,0,2,6,2,0,4,6,0.75,0.25,2.0,0.14705882352941177
1165*,Sodium N-(2-propylphenyl)sulfamate,*,*,[Na+].CCCc1ccccc1NS([O-])(=O)=O,Sweet,Sweetness,Spillane2009b_(63A),1,False,31,3,3,1,1,0,2,6,2,0,4,4,0.75,0.25,2.0,0.15625
1166^,"Sodium N-(3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl)sulfamate",102006534,*,[Na+].[O-]S(=O)(=O)NN1CCC2CCCCC2C1,Sweet,Sweetness,Spillane2000_(66),1,False,34,9,3,2,1,0,4,0,2,0,4,4,2.25,0.2,0.0,0.17142857142857143
1167^,"Sodium N-(3,5-dibromopyridin-2-yl)sulfamate",102006551,*,[Na+].[O-]S(=O)(=O)Nc1ncc(cc1Br)Br,Sweet,Sweetness,Spillane2000_(89); Spillane2009b_(53H),1,False,34,0,3,1,1,2,2,6,2,0,4,6,0.0,1.0,2.0,0.14285714285714285
1168*,"Sodium N-(3,5-difluorophenyl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)Nc1cc(cc(c1)F)F,Sweet,Sweetness,Drew1998_(19); Spillane1993b; Spillane2006_(6),1,False,34,0,3,1,1,2,2,6,2,0,4,8,0.0,1.0,2.0,0.14285714285714285
1169*,Sodium N-(3-ethoxyphenyl)sulfamate,*,*,[Na+].CCOc1cccc(c1)NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(41),1,False,33,2,4,1,1,0,2,6,2,0,4,6,0.4,0.3333333333333333,2.0,0.17647058823529413
1170*,Sodium N-(3-ethylphenyl)sulfamate,*,*,[Na+].CCc1cccc(c1)NS([O-])(=O)=O,Sweet,Sweetness,"Kelly2005_(40); Spillane2009b_(47A,48A)",1,False,32,2,3,1,1,0,2,6,2,0,4,6,0.5,0.3333333333333333,2.0,0.15151515151515152
1171*,Sodium N-(3-methoxy-5-methylphenyl)sulfamate,*,*,[Na+].COc1cc(cc(c1)NS([O-])(=O)=O)C,Sweet,Sweetness,Spillane2009b_(68A),1,False,35,2,4,1,1,0,2,6,2,0,4,8,0.4,0.3333333333333333,2.0,0.16666666666666666
1172^,Sodium N-(3-methylbutyl)sulfamate,87409304,*,[Na+].CC(C)CCNS([O-])(=O)=O,Non-sweet; Sweet(6),Sweetness,"Benson1976_(10c); Drew1998_(4); Miyashita1986b_(4); Okuyama1988_(4); Shallenberger1993_[260]; Spillane2009b_(31A,35A)",2,True,27,5,3,1,1,0,0,0,2,0,4,6,1.25,0.16666666666666666,0.0,0.17857142857142858
1173^,Sodium N-(3-methylcyclohexyl)sulfamate,23690700,*,[Na+].CC1CCCC(C1)NS([O-])(=O)=O,Sweet,Sweetness,Drew1998_(12); Miyashita1986b_(9); Okuyama1988_(28); Spillane2009b_(17A),1,False,31,7,3,1,1,0,2,0,2,0,4,6,1.75,0.125,0.0,0.15625
1174^,Sodium N-(3-methylcyclopentyl)sulfamate,23690699,*,[Na+].CC1CCC(C1)NS([O-])(=O)=O,Sweet,Sweetness,Miyashita1986b_(12); Okuyama1988_(30); Spillane2009b_(18A),1,False,30,6,3,1,1,0,2,0,2,0,4,6,1.5,0.14285714285714285,0.0,0.16129032258064516
1175^,Sodium N-(3-propan-2-ylphenyl)sulfamate,23673221,*,[Na+].CC(C)c1cccc(c1)NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(5),1,False,35,3,3,1,1,0,2,6,2,0,4,8,0.75,0.25,2.0,0.1388888888888889
1176*,"Sodium N-(4,5-dimethyl-1,3-thiazol-2-yl)sulfamate",*,*,[Na+].CC1=C(C)N=C(NS([O-])(=O)=O)S1,Sweet,Sweetness,Spillane2003b_(115); Spillane2009a_(115),1,False,35,5,3,2,2,0,2,0,4,0,4,8,1.25,0.3333333333333333,0.0,0.19444444444444445
1177^,"Sodium N-(4,6-dimethylpyridin-2-yl)sulfamate",102006550,*,[Na+].Cc1cc(nc(c1)NS([O-])(=O)=O)C,Sweet,Sweetness,Spillane2000_(88); Spillane2009b_(52H),1,False,34,2,3,1,1,0,2,6,2,0,4,8,0.5,0.3333333333333333,2.0,0.14285714285714285
1178^,Sodium N-(4-bromo-2-ethylphenyl)sulfamate,23674114,*,[Na+].CCc1cc(ccc1NS([O-])(=O)=O)Br,Sweet,Sweetness,Spillane2006_(77),1,False,34,2,3,1,1,1,2,6,2,0,4,6,0.5,0.3333333333333333,2.0,0.14285714285714285
1179^,Sodium N-(4-bromo-2-methylphenyl)sulfamate,23674120,*,[Na+].Cc1cc(ccc1NS([O-])(=O)=O)Br,Sweet/Bitter; Sweet,Sweetness,Spillane2006_(49); Spillane2009b_(59A),2,True,33,1,3,1,1,1,2,6,2,0,4,6,0.25,0.5,2.0,0.14705882352941177
1180^,Sodium N-(4-bromo-3-methylphenyl)sulfamate,23674121,*,[Na+].Cc1cc(ccc1Br)NS([O-])(=O)=O,Sweet/Sour; Sweet,Sweetness,Spillane2006_(50); Spillane2009b_(56A),2,True,33,1,3,1,1,1,2,6,2,0,4,6,0.25,0.5,2.0,0.14705882352941177
1181^,Sodium N-(4-bromophenyl)sulfamate,101600362,*,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)Br,Bitter/Sweet; Non-sweet/Sweet; Sweet,Sweetness,Drew1998_(28); Kelly2005_(69); Spillane2009b_(45A),3,True,32,0,3,1,1,1,2,6,2,0,4,6,0.0,1.0,2.0,0.15151515151515152
1182^,Sodium N-(4-butoxycarbonylphenyl)sulfamate,23672167,*,[Na+].CCCCOC(=O)c1ccc(cc1)NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(15),1,False,40,5,5,1,1,0,2,6,3,0,4,8,0.8333333333333334,0.16666666666666666,2.0,0.17073170731707318
1183*,"Sodium N-(4-butyl-1,3-thiazol-2-yl)sulfamate",*,*,[Na+].CCCCC1=CSC(=N1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2003b_(125); Spillane2009a_(125),1,False,35,7,3,2,2,0,2,0,4,0,4,6,1.75,0.25,0.0,0.19444444444444445
1184*,"Sodium N-(4-methoxy-1,3-benzothiazol-2-yl)sulfamate",*,*,[Na+].COc1cccc2c1N=C(NS([O-])(=O)=O)S2,Sweet,Sweetness,Spillane2003b_(105); Spillane2009a_(105),1,False,38,2,4,2,2,0,4,6,3,0,4,6,0.4,0.6666666666666666,1.2,0.20512820512820512
1185*,"Sodium N-(4-methyl-1,3-benzothiazol-2-yl)sulfamate",*,*,[Na+].Cc1cccc2c1N=C(NS([O-])(=O)=O)S2,Sweet,Sweetness,Spillane2003b_(102); Spillane2009a_(102),1,False,37,2,3,2,2,0,4,6,3,0,4,6,0.5,0.6666666666666666,1.2,0.18421052631578946
1186*,"Sodium N-(4-methyl-1,3-thiazol-2-yl)sulfamate",*,*,[Na+].CC1=CSC(=N1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2003b_(2); Spillane2009a_(5),1,False,32,4,3,2,2,0,2,0,4,0,4,6,1.0,0.4,0.0,0.21212121212121213
1187^,Sodium N-(4-morpholin-4-ylphenyl)sulfamate,23678514,*,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)N1CCOCC1,Non-sweet/Sweet; Sweet(2),Sweetness,Kelly2005_(78); Spillane2002_(11); Spillane2003b_(120),2,True,38,4,4,2,1,0,4,6,2,0,4,6,0.8,0.4,1.2,0.1794871794871795
1188*,"Sodium N-(4-pentyl-1,3-thiazol-2-yl)sulfamate",*,*,[Na+].CCCCCC1=CSC(=N1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2003b_(124); Spillane2009a_(124),1,False,36,8,3,2,2,0,2,0,4,0,4,6,2.0,0.2222222222222222,0.0,0.1891891891891892
1189^,Sodium N-(4-propan-2-yloxycarbonylphenyl)sulfamate,23669831,*,[Na+].CC(C)OC(=O)c1ccc(cc1)NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(16),1,False,41,4,5,1,1,0,2,6,3,0,4,10,0.6666666666666666,0.2,2.0,0.16666666666666666
1190*,"Sodium N-(4-propyl-1,3-thiazol-2-yl)sulfamate",*,*,[Na+].CCCC1=CSC(=N1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2003b_(122); Spillane2009a_(122),1,False,34,6,3,2,2,0,2,0,4,0,4,6,1.5,0.2857142857142857,0.0,0.2
1191*,"Sodium N-(5-cyclobutyl-1,3,4-thiadiazol-2-yl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)NC1=NN=C(S1)C1CCC1,Sweet,Sweetness,Spillane2009a_(156),1,False,37,6,3,3,2,0,4,0,4,0,4,6,1.5,0.42857142857142855,0.0,0.21052631578947367
1192*,"Sodium N-(5-ethyl-1,3,4-thiadiazol-2-yl)sulfamate",*,*,[Na+].CCC1=NN=C(NS([O-])(=O)=O)S1,Sweet,Sweetness,Spillane2003b_(117); Spillane2009a_(117),1,False,33,4,3,3,2,0,2,0,4,0,4,6,1.0,0.6,0.0,0.23529411764705882
1193^,Sodium N-(5-methoxycarbonyl-2-methylphenyl)sulfamate,23674115,*,[Na+].COC(=O)c1ccc(c(c1)NS([O-])(=O)=O)C,Sweet,Sweetness,Spillane2006_(81),1,False,40,3,5,1,1,0,2,6,3,0,4,10,0.5,0.25,2.0,0.17073170731707318
1194^,"Sodium N-(5-methyl-1,3,4-thiadiazol-2-yl)sulfamate",102006532,*,[Na+].CC1=NN=C(NS([O-])(=O)=O)S1,Sweet,Sweetness,Spillane2000_(65); Spillane2009a_(65),1,False,32,3,3,3,2,0,2,0,4,0,4,6,0.75,0.75,0.0,0.24242424242424243
1195^,Sodium N-(5-methylthiolan-3-yl)sulfamate,129940558,*,[Na+].CC1CC(CS1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2009b_(18H),1,False,30,5,3,1,2,0,2,0,2,0,4,6,1.25,0.16666666666666666,0.0,0.1935483870967742
1196*,"Sodium N-(5-propyl-1,3,4-thiadiazol-2-yl)sulfamate",*,*,[Na+].CCCC1=NN=C(NS([O-])(=O)=O)S1,Sweet,Sweetness,Spillane2003b_(132); Spillane2009a_(132),1,False,34,5,3,3,2,0,2,0,4,0,4,6,1.25,0.5,0.0,0.22857142857142856
1197*,"Sodium N-(5-tridecyl-1,3,4-thiadiazol-2-yl)sulfamate",*,*,[Na+].CCCCCCCCCCCCCC1=NN=C(NS([O-])(=O)=O)S1,Sweet,Sweetness,Spillane2009a_(155),1,False,44,15,3,3,2,0,2,0,4,0,4,6,3.75,0.1875,0.0,0.17777777777777778
1198*,"Sodium N-(6-chloro-1,3-benzothiazol-2-yl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)NC1=Nc2ccc(cc2S1)Cl,Sweet,Sweetness,Spillane2009a_(166),1,False,38,1,3,2,2,1,4,6,3,0,4,6,0.25,1.0,1.2,0.1794871794871795
1199*,Sodium N-(6-ethylpyridin-2-yl)sulfamate,*,*,[Na+].CCc1cccc(n1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2003b_(111); Spillane2009b_(48H),1,False,32,2,3,1,1,0,2,6,2,0,4,6,0.5,0.3333333333333333,2.0,0.15151515151515152
1200*,"Sodium N-(6-methyl-1,3-benzothiazol-2-yl)sulfamate",*,*,[Na+].Cc1ccc2c(c1)SC(=N2)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2009a_(164),1,False,39,2,3,2,2,0,4,6,3,0,4,8,0.5,0.6666666666666666,1.2,0.175
1201*,Sodium N-(6-propylpyridin-2-yl)sulfamate,*,*,[Na+].CCCc1cccc(n1)NS([O-])(=O)=O,Sweet/Salty; Sweet,Sweetness,Spillane2003b_(113); Spillane2009b_(49H),2,True,33,3,3,1,1,0,2,6,2,0,4,6,0.75,0.25,2.0,0.14705882352941177
1202*,Sodium N‐(cyclopropylmethyl)sulfamate,*,*,[Na+].[O-]S(=O)(=O)NCC1CC1,Fairly sweet,Sweetness,Spillane1989a_(4),2,False,26,4,3,1,1,0,2,0,2,0,4,4,1.0,0.2,0.0,0.18518518518518517
1203^,Sodium N-(thian-3-yl)sulfamate,23721053,*,[Na+].[O-]S(=O)(=O)NC1CCCSC1,Sweet,Sweetness,Spillane2000_(68); Spillane2009b_(9H),1,False,28,5,3,1,2,0,2,0,2,0,4,4,1.25,0.16666666666666666,0.0,0.20689655172413793
1204^,Sodium N-(thian-4-yl)sulfamate,23715254,*,[Na+].[O-]S(=O)(=O)NC1CCSCC1,Sweet,Sweetness,"Spillane1983_(IX); Spillane2009b_(8H,73B)",1,False,28,5,3,1,2,0,2,0,2,0,4,4,1.25,0.16666666666666666,0.0,0.20689655172413793
1205^,Sodium N-(thiepan-3-yl)sulfamate,23721056,*,[Na+].[O-]S(=O)(=O)NC1CCCCSC1,Sweet,Sweetness,Spillane2000_(70); Spillane2009b_(11H),1,False,29,6,3,1,2,0,2,0,2,0,4,4,1.5,0.14285714285714285,0.0,0.2
1206^,Sodium N-(thiepan-4-yl)sulfamate,23721057,*,[Na+].[O-]S(=O)(=O)NC1CCCSCC1,Sweet,Sweetness,Spillane2000_(71); Spillane2009b_(12H),1,False,29,6,3,1,2,0,2,0,2,0,4,4,1.5,0.14285714285714285,0.0,0.2
1207^,Sodium N-(thiocan-5-yl)sulfamate,23721058,*,[Na+].[O-]S(=O)(=O)NC1CCCSCCC1,Sweet,Sweetness,Spillane2000_(72); Spillane2009b_(16H),1,False,30,7,3,1,2,0,2,0,2,0,4,4,1.75,0.125,0.0,0.1935483870967742
1208^,Sodium N-(thiolan-3-yl)sulfamate,23721055,*,[Na+].[O-]S(=O)(=O)NC1CCSC1,Sweet,Sweetness,Spillane1989a_(31); Spillane2009b_(7H),1,False,27,4,3,1,2,0,2,0,2,0,4,4,1.0,0.2,0.0,0.21428571428571427
1209*,Sodium N-[(thiophen-2-yl)methyl]sulfamate,*,*,[Na+].[O-]S(=O)(=O)NCC1=CC=CS1,Fairly sweet; Sweet,Sweetness,Spillane1989a_(33); Spillane2009b_(72B),3,True,30,5,3,1,2,0,2,0,4,0,4,4,1.25,0.16666666666666666,0.0,0.1935483870967742
1210*,Sodium N-[2-(ethylamino)phenyl]sulfamate,*,*,[Na+].CCNc1ccccc1NS([O-])(=O)=O,Sweet,Sweetness,Spillane2009b_(63H),1,False,31,2,3,2,1,0,2,6,2,0,4,4,0.5,0.6666666666666666,2.0,0.1875
1211*,Sodium N-[2-(ethylsulfanyl)ethyl]sulfamate,*,*,[Na+].CCSCCNS([O-])(=O)=O,Sweet,Sweetness,Spillane2009b_(2H),1,False,25,4,3,1,2,0,0,0,2,0,4,4,1.0,0.2,0.0,0.23076923076923078
1212*,Sodium N-[2-(methylsulfanyl)ethyl]sulfamate,*,*,[Na+].CSCCNS([O-])(=O)=O,Sweet,Sweetness,"Spillane1989a_(30); Spillane2009b_(1H,71B)",1,False,24,3,3,1,2,0,0,0,2,0,4,4,0.75,0.25,0.0,0.24
1213^,"Sodium N-[2,6-bis(trifluoromethyl)pyridin-4-yl]sulfamate",102006553,*,[Na+].[O-]S(=O)(=O)Nc1cc(nc(c1)C(F)(F)F)C(F)(F)F,Sweet,Sweetness,Spillane2000_(90); Spillane2009b_(54H),1,False,48,2,3,1,1,6,2,6,2,0,4,16,0.5,0.3333333333333333,2.0,0.10204081632653061
1214*,Sodium N-[3-(1-hydroxyethyl)phenyl]sulfamate,*,*,[Na+].CC(O)c1cccc(c1)NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(59); Spillane2002_(21),1,False,35,2,4,1,1,0,2,6,2,0,4,8,0.4,0.3333333333333333,2.0,0.16666666666666666
1215*,Sodium N-[3-(trifluoromethoxy)phenyl]sulfamate,*,*,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)OC(F)(F)F,Sweet,Sweetness,Kelly2005_(58); Spillane2002_(18),1,False,39,1,4,1,1,3,2,6,2,0,4,10,0.2,0.5,2.0,0.15
1216^,Sodium N-[4-(2-methylpropoxycarbonyl)phenyl]sulfamate,23689143,*,[Na+].CC(C)COC(=O)c1ccc(cc1)NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(18),1,False,42,5,5,1,1,0,2,6,3,0,4,10,0.8333333333333334,0.16666666666666666,2.0,0.16279069767441862
1217*,"Sodium N-[4-(2-methylpropyl)-1,3-thiazol-2-yl]sulfamate",*,*,[Na+].CC(C)CC1=CSC(=N1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2003b_(126); Spillane2009a_(126),1,False,37,7,3,2,2,0,2,0,4,0,4,8,1.75,0.25,0.0,0.18421052631578946
1218^,Sodium N-[4-(diethylamino)phenyl]sulfamate,23674647,*,[Na+].CCN(CC)c1ccc(cc1)NS([O-])(=O)=O,Sweet,Sweetness,Spillane2000_(58); Spillane2009b_(38H),1,False,37,4,3,2,1,0,2,6,2,0,4,8,1.0,0.4,2.0,0.15789473684210525
1219*,Sodium N-[4-(dimethylamino)phenyl]sulfamate,*,*,[Na+].CN(C)c1ccc(cc1)NS([O-])(=O)=O,Sweet,Sweetness,Kelly2005_(77); Spillane2002_(9),1,False,35,2,3,2,1,0,2,6,2,0,4,8,0.5,0.6666666666666666,2.0,0.16666666666666666
